award_id,agency_name,sub_agency,action_date,mod_date,mod_number,fed_obligate,covid_outlay,covid_obligate,covid_code,n_code,recipient,city,state,place_zip,non_profit,hospital_flag,naics_description,award_type,award_desc,permalink,file
15B61920FVB210032,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-11,2021-01-22T17:58:43Z,P00004,2835.2,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,895012265,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,OUTSIDE MEDICAL SERVICES FOR INMATES AUGUST 2020,https://www.usaspending.gov/award/CONT_AWD_15B61920FVB210032_1540_DJBP0619BPA14008_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61920FVB210033,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-11,2021-01-23T21:58:29Z,P00003,4804.19,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,895012265,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,OUTSIDE MEDICAL SERVICES FOR INMATES SEPTEMBER 2020,https://www.usaspending.gov/award/CONT_AWD_15B61920FVB210033_1540_DJBP0619BPA14008_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30320FVB230008,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-11,2021-01-22T17:58:43Z,P00005,22388.91,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,COMPREHENSIVE HOSPITAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B30320FVB230008_1540_15B30320AVBPA0001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
FA301016C0002,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-12-10,2021-02-23T14:10:07Z,P00013,-61123.77,NA,499.2,N|Q,2,"FIDELITY PARTNERS MEDICAL STAFFING, LLC",SAN ANTONIO,TX,395342701,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DEFINITIVE CONTRACT,LACTATION CONSULTANT,https://www.usaspending.gov/award/CONT_AWD_FA301016C0002_9700_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
FA442718F0134,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-12-10,2021-03-04T16:25:40Z,P00007,-146.59,NA,2482123.36,N|Q,2,"DONALD L MOONEY ENTERPRISES, LLC",SAN ANTONIO,TX,945350001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"DHA PHYSICIAN, NURSE, AND ANCILLARY SERVICES - 6 FTE",https://www.usaspending.gov/award/CONT_AWD_FA442718F0134_9700_HT005018D0030_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
HT001419F0199,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-12-10,2021-02-19T16:14:36Z,P00024,4.42,421631.96,-957981.06,N|Q,2,MATRIX PROVIDERS INC.,DENVER,CO,207620002,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,LICENSED PRACTICAL NURSES (LPN) FOR WALTER REED HOSPITAL.,https://www.usaspending.gov/award/CONT_AWD_HT001419F0199_9700_HT005018D0034_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61720FVB210002,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,P00007,-18442.09,NA,NA,Q,1,"LOMPOC VALLEY COMMUNITY HEALTHCARE ORGANIZATION, INC.",LOMPOC,CA,934364942,TRUE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES FOR THE FEDERAL CORRECTIONAL COMPLEX LOCATED IN LOMPOC, CA",https://www.usaspending.gov/award/CONT_AWD_15B61720FVB210002_1540_DJBP061700000024_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61720FVB210011,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,P00004,-14183.94,97347.6,110000,N|Q,2,"LOMPOC VALLEY COMMUNITY HEALTHCARE ORGANIZATION, INC.",LOMPOC,CA,934364942,TRUE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES FOR THE FEDERAL CORRECTIONAL COMPLEX LOCATED IN LOMPOC, CA",https://www.usaspending.gov/award/CONT_AWD_15B61720FVB210011_1540_15B61719D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61720FVB210010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,P00006,-13434.5,147139.05,152139.05,N|Q,2,"LOMPOC VALLEY COMMUNITY HEALTHCARE ORGANIZATION, INC.",LOMPOC,CA,934364942,TRUE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES FOR THE FEDERAL CORRECTIONAL COMPLEX LOCATED IN LOMPOC, CA",https://www.usaspending.gov/award/CONT_AWD_15B61720FVB210010_1540_15B61719D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
N6264519F0357,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,2020-12-10,2021-03-08T13:13:40Z,P00004,0,NA,1473404.8,N,1,OMV MEDICAL INC.,TAKOMA PARK,MD,322145000,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,REGISTERED NURSE,https://www.usaspending.gov/award/CONT_AWD_N6264519F0357_9700_HT005018D0021_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
N6264519F0580,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,2020-12-10,2021-02-20T11:53:30Z,P00012,961870.4,NA,-57466.04,N|Q,2,"LUKE & ASSOCIATES, INC.",ROCKLEDGE,FL,063492324,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"VARIOUS ANCILLARY SERVICES FOR  NBHC GROTON, CT, NBHC NEWPORT, RI, NBHC PORTSMOUTH, VA, AND SARATOGA SPRINGS, NY",https://www.usaspending.gov/award/CONT_AWD_N6264519F0580_9700_HT005018D0032_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B61520FVB230023,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,A00004,3000,NA,NA,Q,1,"J ALLEN AND ASSOCIATES OF TEXAS, LLC",FRIENDSWOOD,TX,857567540,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,PROVIDE NON-PERSONAL COMPREHENSIVE MEDICAL SERVICES FOR AUGUST IN ACCORDANCE WITH THE PERFORMANCE WORK STATEMENT AND SPECIAL BPA CONDITIONS.,https://www.usaspending.gov/award/CONT_AWD_15B61520FVB230023_1540_DJBP0615BPA12003_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B20920FVB210273,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,P00004,-1678.37,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INMATE OUTSIDE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B20920FVB210273_1540_15B20920D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41420FVB610116,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,A00003,1383.02,NA,NA,Q,1,MERCY HOSPITAL SPRINGFIELD,SPRINGFIELD,MO,658042203,TRUE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"NEPHROLOGY, VASCULAR AND LAB SERVICES - APRIL 2020",https://www.usaspending.gov/award/CONT_AWD_15B41420FVB610116_1540_15B41419D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B20920FVB210277,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,P00002,-4678.18,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,OUTSIDE INMATE MEDICAL CARE,https://www.usaspending.gov/award/CONT_AWD_15B20920FVB210277_1540_15B20920D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15BNYM20FVB220009,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-23T21:58:29Z,P00001,651524.48,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,COMPREHENSIVE MEDICAL,https://www.usaspending.gov/award/CONT_AWD_15BNYM20FVB220009_1540_DJBP0214BPA15001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
FA700020F0087,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-12-10,2021-02-19T16:11:44Z,P00007,0,NA,7386105.43,N|Q,2,"KATMAI HEALTH SERVICES, LLC",ANCHORAGE,AK,808400003,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,RE-OBLIGATION OF FUNDS ON CLINICAL SUPPORT SERVICES IDIQ.,https://www.usaspending.gov/award/CONT_AWD_FA700020F0087_9700_FA700020D0004_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B11420FVB230010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-23T21:58:29Z,P00006,292.55,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"LARGE BUSINESS  -  OFF-SITE MEDICAL SERVICES FOR INMATES  (JULY 2020)  MODIFICATION TO INCREASE FUNDS BY $292.55.  OLD TOTAL: $658,426.52 INCREASE: $292.55 NEW TOTAL: $672,038.99  ALL OTHER TERMS AND CONDITIONS WILL REMAIN THE SAME.",https://www.usaspending.gov/award/CONT_AWD_15B11420FVB230010_1540_15B11418D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
W81K0020F0019,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-12-10,2021-03-08T13:13:40Z,P00002,-630860.5,16.28,238488.52,N,1,"LUKE & ASSOCIATES, INC.",ROCKLEDGE,FL,799205001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,LICENSED VOCATIONAL NURSES SERVICES,https://www.usaspending.gov/award/CONT_AWD_W81K0020F0019_9700_W81K0020D0004_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15BNYM20FVB220018,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-22T17:58:43Z,P00001,536411.44,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,COMPREHENSIVE MEDICAL FOR DESIGNATED INMATES,https://www.usaspending.gov/award/CONT_AWD_15BNYM20FVB220018_1540_DJBP0214BPA15001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B11420FVB230012,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-01-23T21:58:29Z,P00004,48265.04,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"LARGE BUSINESS  -  OFF-SITE MEDICAL SERVICES FOR INMATES  (SEPTEMBER 2020)  MODIFICATION TO INCREASE FUNDS BY $48,265.04.  OLD TOTAL: $341,421.13 INCREASE: $48,265.04 NEW TOTAL: $389,686.17  ALL OTHER TERMS AND CONDITIONS WILL REMAIN THE SAME.",https://www.usaspending.gov/award/CONT_AWD_15B11420FVB230012_1540_15B11418D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
75H70621F03012,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),INDIAN HEALTH SERVICE,2020-12-10,2021-03-02T11:26:07Z,P00001,1374980.4,NA,NA,Q,1,"TRIBAL EM, PLLC",SCOTTSDALE,AZ,574019999,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"MODIFICATION NUMBER ONE (1), CHANGE ORDER TO ADDRESS THE UNIQUE CHALLENGES CAUSED BY THE COVID-19 PANDEMIC SUBMITTED BY TRIBAL EM.",https://www.usaspending.gov/award/CONT_AWD_75H70621F03012_7527_HHSI236201700002I_7527/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B12120PVB250047,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-02-24T10:39:16Z,P00002,4893.01,NA,NA,Q,1,"WEST VIRGINIA UNIVERSITY HOSPITALS, INC.",MORGANTOWN,WV,265061200,FALSE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,EMERGENCY HOSPITAL SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250047_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B12120PVB250071,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-10,2021-02-25T14:14:52Z,P00002,7192,NA,NA,Q,1,WEST VIRGINIA UNIV MED CORP,MORGANTOWN,WV,265088803,TRUE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,EMERGENCY HOSPITAL SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250071_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
75H70621F03007,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),INDIAN HEALTH SERVICE,2020-12-10,2021-03-02T11:26:07Z,0,309225,NA,309225,P,1,"BAY AREA ANESTHESIA, LLC",GILBERT,AZ,585380010,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"TASK ORDER ISSUED AGAINST HHSI236201800003I TO WORLDWIDE MEDICAL SERVICES, LLC TO PROVIDE EMERGENCY ROOM DEPARTMENT SERVICES FOR THE STANDING ROCK IHS HOSPITAL, FORT YATES, NORTH DAKOTA. PERIOD OF PERFORMANCE IS DECEMBER 15, 2020 THROUGH APRIL 25, 20",https://www.usaspending.gov/award/CONT_AWD_75H70621F03007_7527_75H70418D00003_7527/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
N6264518F0370,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,2020-12-09,2021-02-20T11:53:30Z,P00005,36659.2,NA,NA,Q,1,"DISTINCTIVE HEALTH SPECTRUM CARE JV, LLC",BOWIE,MD,285470019,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,ULTRASOUND TECHNOLOGIST - GENETICS,https://www.usaspending.gov/award/CONT_AWD_N6264518F0370_9700_HT005018D0029_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
HT001418F0488,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-12-09,2021-02-19T16:14:36Z,P00016,-319842.59,275082.3,7001218.98,N|Q,2,"ARORA GROUP, INC., THE",GAITHERSBURG,MD,208895628,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"REGISTERED NURSE (1 FTE), LACTATION CONSULTANT (1 FTE), REGISTERED PSYCHIATRIC NURSE (1 FTE), PSYCHIATRIC REGISTERED NURSES (9 FTES), LICENSED PRACTICAL NURSE (1 FTE), SUBSTANCE ABUSE REGISTERED NURSE (1 FTE)",https://www.usaspending.gov/award/CONT_AWD_HT001418F0488_9700_HT005018D0035_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B31720FVB230004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-09,2021-01-23T21:58:29Z,P00005,240,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"PLEASE MODIFY PURCHASE ORDER VB23004 FOR NAPHCARE INCREASE THE ESTIMATED OBLIGATION BY $240.00 FOR THE MONTH OF DECEMBER 2019. PO AMOUNT: $58,065.12 NEW AMOUNT: $58,305.12",https://www.usaspending.gov/award/CONT_AWD_15B31720FVB230004_1540_DJBP031700000033_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30320FVB230009,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-09,2021-01-23T21:58:29Z,P00004,0,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,COMPREHENSIVE HOSPITAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B30320FVB230009_1540_15B30320AVBPA0001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B12120PVB250135,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-09,2021-02-22T11:46:57Z,P00001,6207.45,NA,NA,Q,1,"NORTHSTAR ANESTHESIA OF WEST VIRGINIA, PLLC",IRVING,TX,750382241,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OTHER FUNCTIONS INPATIENT AND OUTPATIENT SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250135_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B10620FVB270009,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-09,2021-01-22T17:58:43Z,P00003,50994.24,NA,NA,Q,1,UNIVERSITY OF MASSACHUSETTS,WORCESTER,MA,275099999,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,CMS,https://www.usaspending.gov/award/CONT_AWD_15B10620FVB270009_1540_15B10619D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B31720PVB230027,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-09,2021-02-27T13:19:19Z,P00005,5461.48,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"PLEASE MODIFY PURCHASE ORDER VB230027 FOR NAPHCARE INCREASE THE ESTIMATED OBLIGATION BY $5,461.48 FOR THE MONTH OF JULY. PO AMOUNT: $96,590.24 NEW AMOUNT: $102,051.72",https://www.usaspending.gov/award/CONT_AWD_15B31720PVB230027_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B40820FVB230011,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-09,2021-01-22T17:58:43Z,P00004,2148.93,NA,NA,Q,1,"LEAGUE MEDICAL CONCEPTS, LLC",LEAGUE CITY,TX,775732772,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,OUTSIDE MEDICAL SERVICES TASK ORDER FOR AUGUST 2020,https://www.usaspending.gov/award/CONT_AWD_15B40820FVB230011_1540_DJBP040800000041_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
DJM15A41K0080,DEPARTMENT OF JUSTICE (DOJ),U.S. MARSHALS SERVICE,2020-12-08,2021-02-25T14:14:52Z,P00017,0,NA,NA,Q,1,"JOHNS HOPKINS UNIVERSITY, THE",BALTIMORE,MD,212183196,TRUE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DEFINITIVE CONTRACT,MEDICAL OVERSIGHT SERVICES FOR TOD/SOG,https://www.usaspending.gov/award/CONT_AWD_DJM15A41K0080_1544_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
N6264518F0284,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,2020-12-08,2021-02-20T11:53:30Z,P00007,0,NA,-1864,N|Q,2,"ARORA GROUP, INC., THE",GAITHERSBURG,MD,285470019,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,CERTIFIED MEDICAL ASSISTANT (FAMILY MED),https://www.usaspending.gov/award/CONT_AWD_N6264518F0284_9700_HT005018D0035_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
FA480918FA039,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-12-08,2021-02-19T16:14:36Z,P00007,-29001.85,NA,4504.8,N|Q,2,"ENTERPRISE RESOURCE PLANNING INTERNATIONAL, LLC",LAUREL,MD,275312459,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,DE-OBLIGATE USED FUNDS FROM BASE YEAR AND OPTION YEAR I.,https://www.usaspending.gov/award/CONT_AWD_FA480918FA039_9700_HT005018D0019_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
HT001418F0392,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-12-08,2021-02-19T16:14:36Z,P00017,452697.6,526242.33,-1665291.39,N|Q,2,"DONALD L MOONEY ENTERPRISES, LLC",SAN ANTONIO,TX,208890004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"PEDIATRIC REGISTERED NURSE, PEDIATRICS",https://www.usaspending.gov/award/CONT_AWD_HT001418F0392_9700_HT005018D0030_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
HT001418F0483,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-12-08,2021-02-19T16:14:36Z,P00017,1326374.4,NA,-396010.28,N|Q,2,"AMG HEALTHCARE SERVICES, INC.",MIAMI,FL,208890004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"DENTAL HYGIENISTS (WRNMMC, READINESS)WR",https://www.usaspending.gov/award/CONT_AWD_HT001418F0483_9700_HT005018D0001_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
W81K0219F0047,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-12-08,2021-03-08T13:13:40Z,P00013,-42714.9,25589.25,-500647.88,N|Q,2,MATRIX PROVIDERS INC.,DENVER,CO,983121898,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"OCCUPATIONAL THERAPIST ASSISTANTS, PHYSICAL THERAPIST ASSISTANT, AND REGISTERED NURSES SERVICES IN SUPPORT OF THE NAVAL HOSPITAL BREMERTON, BREMERTON, WA 98312.",https://www.usaspending.gov/award/CONT_AWD_W81K0219F0047_9700_HT005018D0034_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B30719FUB230010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-08,2021-01-22T17:58:43Z,P00004,306.73,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,315995645,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES FOR THE INMATE POPULATION AT THE FEDERAL CORRECTIONAL INSTITUTION, JESUP, GA FOR THE MONTH OF JULY 2019.",https://www.usaspending.gov/award/CONT_AWD_15B30719FUB230010_1540_DJBP030700000019_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
W81K0220F0025,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-12-08,2021-03-08T13:13:40Z,P00009,0,NA,-364249.99,N,1,"QUARTERLINE CONSULTING SERVICES, LLC",HERNDON,VA,984311000,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,(COVID) CERTIFIED MEDICAL ASSISTANTS,https://www.usaspending.gov/award/CONT_AWD_W81K0220F0025_9700_HT005018D0024_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
15B41220FVB170023,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-12-08,2021-01-22T17:58:43Z,A00004,307.8,NA,NA,Q,1,MAYO CLINIC,ROCHESTER,MN,559050002,TRUE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL CONSULTS FOR THE MONTH OF JULY FY 20 ESTIMATE ONLY THIS MODIFICATION REPRESENTS A FUNDING ONLY ACTION FOR AN INCREASE OF $307.80,https://www.usaspending.gov/award/CONT_AWD_15B41220FVB170023_1540_DJBP041200000042_1540/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
HT001419F0231,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-12-07,2021-02-20T11:53:30Z,P00019,0,408080.91,6262790.95,N|Q,2,"POTOMAC HEALTHCARE SOLUTIONS, LLC",WOODBRIDGE,VA,208890002,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,OPERATING ROOM SURGICAL TECHNICIANS,https://www.usaspending.gov/award/CONT_AWD_HT001419F0231_9700_HT005018D0023_9700/,All_Contracts_PrimeTransactions_2021-03-18_H15M54S39_1.csv
